Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpEntryMethod,InpTrendTimeframe,InpEntryTimeframe,InpFastEMA_Period,InpSlow1EMA_Period,InpSlow2EMA_Period,InpStopLossPoints,InpTakeProfit1_Points,InpTakeProfit2_Points,InpUseTrailingSL,InpTrailingStartPoints,InpTrailingStopPoints,InpMoneyManagement,InpRiskPercent,InpUseDailyFilter,InpDailyEmaPeriod,InpUseAdxFilter,InpUseDiCrossover,InpAdxPeriod,InpAdxThreshold,InpUseSessionFilter,InpTradingStartHour,InpTradingEndHour,InpBreakoutLookbackBars,InpBreakoutOffsetPoints,InpUseLossLimit
8391,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,27,44,200,250,550,true,250,100,1,0.3,false,200,true,true,20,28,false,12,21,12,40,false
8319,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,27,44,200,250,550,true,250,100,1,0.2,false,200,true,true,20,28,false,11,22,12,40,true
8306,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,28,48,200,250,550,true,250,100,1,0.2,false,210,true,true,20,28,false,12,21,12,40,true
8367,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,27,48,200,250,550,true,250,100,1,0.2,false,210,true,true,20,28,false,11,21,12,40,true
8331,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,28,48,200,250,550,true,250,100,1,0.3,false,200,true,true,20,28,false,11,22,12,40,true
8239,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,10,29,44,200,250,550,true,250,100,1,0.2,false,210,true,true,20,28,false,12,21,12,40,true
8248,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,10,29,44,200,250,550,true,250,100,1,0.2,false,200,true,true,20,28,false,12,21,12,40,true
8268,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,28,48,200,250,550,true,250,100,1,0.4,false,210,true,true,20,28,false,12,21,12,40,true
8220,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,28,48,200,250,550,true,250,100,1,0.4,false,210,true,true,20,28,false,12,22,12,40,true
8211,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,28,48,200,250,550,true,250,100,1,0.2,false,200,true,true,20,28,false,12,21,12,40,true
8257,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,28,48,200,250,550,true,250,100,1,0.2,false,210,true,true,20,28,false,11,21,12,40,true
8200,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,27,48,200,250,550,true,250,100,1,0.4,false,210,true,true,20,28,false,11,22,12,40,false
8278,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,27,44,200,250,550,true,250,100,1,0.2,false,200,true,true,20,28,false,12,21,12,40,true
8090,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,28,48,200,250,550,true,250,100,1,0.5,false,200,true,true,20,28,false,11,22,12,40,true
8147,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,27,44,200,250,550,true,250,100,1,0.2,false,200,true,true,20,28,false,12,21,12,40,false
8071,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,28,48,200,250,550,true,250,100,1,0.2,false,210,true,true,20,28,false,12,22,12,40,true
7988,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,28,48,200,250,550,true,250,100,1,0.5,false,210,true,true,20,28,false,11,22,12,40,true
8022,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,28,48,200,250,550,true,250,100,1,0.2,false,200,true,true,20,28,false,11,22,12,40,true
7909,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,28,48,200,250,550,true,250,100,1,0.2,false,210,true,true,20,28,false,11,22,12,40,true
7948,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,27,44,200,250,550,true,250,100,1,0.2,false,200,true,true,20,28,false,11,22,12,40,false
7762,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,27,48,200,250,550,true,250,100,1,0.3,false,210,true,true,20,28,false,11,22,12,40,false
7781,99.97,105.27,1.169667,3.159385,6.58349,12.490665,0,2.9701,90,1,30,3,9,28,48,200,250,550,true,250,100,1,0.3,false,200,true,true,20,28,false,12,21,12,40,true
7736,99.97,105.37,1.170778,3.158779,6.238603,11.269929,0,3.1406,90,1,30,3,9,27,48,200,275,700,true,250,100,0,0.4,false,210,true,true,20,28,false,11,22,15,40,true
6039,99.94,117.16,1.44642,3.157643,5.547348,8.541773,0,3.8145,81,1,30,3,9,28,52,300,350,500,true,300,200,0,0.3,false,200,true,true,20,27,false,10,22,14,40,false
8541,99.97,105.18,1.168667,3.153563,6.577861,12.479311,0,2.9701,90,1,30,3,9,28,48,200,250,550,true,250,100,1,0.4,false,210,true,true,20,28,false,12,21,11,40,true
7929,99.97,105.08,1.167556,3.152838,6.571607,12.469814,0,2.9701,90,1,30,3,9,27,48,200,250,550,true,250,100,1,0.2,false,210,true,true,20,28,false,10,19,14,40,false
5676,99.94,107.44,1.32642,3.152244,5.258933,8.418555,0,3.7123,81,1,30,3,9,28,52,275,275,750,true,300,200,0,0.3,false,200,true,true,20,27,false,12,21,12,40,false
5896,99.94,107.35,1.325309,3.151734,5.254528,8.411973,0,3.7123,81,1,30,3,9,28,52,275,275,750,true,300,200,0,0.3,false,200,true,true,20,27,false,11,20,14,40,true
5244,99.94,107.35,1.325309,3.151734,5.254528,8.411973,0,3.7123,81,1,30,3,9,28,52,275,275,750,true,300,200,0,0.3,false,210,true,true,20,27,false,10,19,14,40,false
5047,99.94,107.35,1.325309,3.151734,5.254528,8.411973,0,3.7123,81,1,30,3,9,28,52,275,275,750,true,300,200,0,0.3,false,200,true,true,20,27,false,10,19,14,40,false
8944,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,11,22,12,40,false
8913,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,27,48,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,11,21,12,40,false
8984,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,0,0.2,false,210,true,true,20,28,false,11,22,12,40,false
8849,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,44,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,12,21,12,40,false
8855,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,26,48,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,12,21,12,40,true
8878,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,44,200,250,500,true,250,100,0,0.2,false,210,true,true,20,28,false,11,18,12,40,false
8721,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,12,21,12,40,true
8743,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,8,21,12,40,false
8649,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,11,21,12,40,false
8547,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,27,48,200,250,500,true,250,100,1,0.2,false,200,true,true,20,28,false,12,21,12,40,true
8530,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,1,0.2,false,210,true,true,20,28,false,11,22,12,40,true
8495,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,28,48,200,250,500,true,250,100,1,0.5,false,210,true,true,20,28,false,12,21,12,40,true
8455,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.2,false,210,true,true,20,28,false,12,21,12,40,false
8436,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,28,48,200,250,500,true,250,100,0,0.4,false,200,true,true,20,28,false,11,21,12,40,true
8413,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,46,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,11,22,12,40,false
8506,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,27,44,200,250,500,true,250,100,1,0.2,false,210,true,true,20,28,false,11,22,12,40,true
8474,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,29,44,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,12,21,12,40,true
8427,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,27,44,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,11,22,12,40,false
8400,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,11,18,12,40,true
8454,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,46,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,12,21,12,40,true
8397,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,28,46,200,250,500,true,250,100,1,0.2,false,200,true,true,20,28,false,11,22,12,40,true
8499,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,44,200,250,500,true,250,100,1,0.2,false,210,true,true,20,28,false,12,21,12,40,true
8422,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.2,false,200,true,true,20,28,false,12,21,12,40,true
8405,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.3,false,210,true,true,20,28,false,12,21,12,40,true
8421,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,27,44,200,250,500,true,250,100,0,0.2,false,210,true,true,20,28,false,11,22,12,40,false
8492,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,11,18,12,40,false
8444,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,0,0.3,false,200,true,true,20,28,false,12,22,12,40,false
8426,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,11,21,12,40,true
8407,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,27,48,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,12,21,12,40,false
8479,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,0,0.2,false,210,true,true,20,28,false,12,21,12,40,true
8389,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,1,0.2,false,210,true,true,20,28,false,12,21,12,40,false
8346,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,0,0.2,false,210,true,true,20,28,false,8,21,12,40,true
8318,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,12,22,12,40,true
8359,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,28,48,200,250,500,true,250,100,1,0.4,false,200,true,true,20,28,false,12,21,12,40,true
8332,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,27,48,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,11,22,12,40,false
8390,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,28,48,200,250,500,true,250,100,1,0.2,false,210,true,true,20,28,false,12,21,12,40,true
8366,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,11,21,12,40,false
8358,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,12,22,12,40,false
8348,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,48,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,11,21,12,40,true
8320,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,48,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,11,22,12,40,false
8384,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,30,48,200,250,500,true,250,100,1,0.2,false,200,true,true,20,28,false,11,21,12,40,true
8361,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,0,0.2,false,210,true,true,20,28,false,10,19,12,40,true
8333,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,46,200,250,500,true,250,100,1,0.3,false,210,true,true,20,28,false,11,22,12,40,true
8323,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.3,false,210,true,true,20,28,false,11,22,12,40,true
8303,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,50,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,12,21,12,40,false
8371,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,12,22,12,40,true
8338,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,27,48,200,250,500,true,250,100,0,0.2,false,210,true,true,20,28,false,11,19,12,40,false
8337,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,12,21,12,40,false
8316,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,11,22,12,40,true
8305,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,0,0.3,false,210,true,true,20,28,false,12,21,12,40,true
8369,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,28,48,200,250,500,true,250,100,1,0.2,false,200,true,true,20,28,false,11,22,12,40,false
8345,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,11,18,12,40,false
8344,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,11,19,12,40,false
8327,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.2,false,210,true,true,20,28,false,11,22,12,40,true
8352,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,46,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,11,22,12,40,false
8317,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,0,0.4,false,200,true,true,20,28,false,11,22,12,40,true
8349,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,10,22,12,40,false
8341,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,0,0.3,false,200,true,true,20,28,false,12,21,12,40,false
8322,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,28,48,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,12,21,12,40,true
8314,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,10,19,12,40,true
8304,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,27,48,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,12,21,12,40,true
8297,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,0,0.2,false,210,true,true,20,28,false,11,22,12,40,false
8224,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.2,false,200,true,true,20,28,false,11,22,12,40,false
8218,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,46,200,250,500,true,250,100,1,0.4,false,200,true,true,20,28,false,12,21,12,40,true
8208,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,28,48,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,12,21,12,40,false
8288,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,1,0.2,false,200,true,true,20,28,false,12,21,12,40,true
8267,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,27,48,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,12,21,12,40,false
8258,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,27,46,200,250,500,true,250,100,1,0.2,false,200,true,true,20,28,false,10,19,12,40,false
8241,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,10,22,12,40,false
8232,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,27,48,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,11,22,12,40,false
8277,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,0,0.3,false,200,true,true,20,28,false,11,22,12,40,false
8260,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,44,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,11,22,12,40,false
8250,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,11,19,12,40,false
8236,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,46,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,11,21,12,40,true
8227,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,46,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,12,22,12,40,true
8195,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,27,48,200,250,500,true,250,100,0,0.2,false,210,true,true,20,28,false,12,21,12,40,false
8231,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,1,0.2,false,210,true,true,20,28,false,11,22,12,40,false
8228,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,44,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,11,22,12,40,true
8207,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,28,48,200,250,500,true,250,100,1,0.2,false,200,true,true,20,28,false,12,21,12,40,true
8251,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,12,21,12,40,true
8205,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.4,false,200,true,true,20,28,false,12,21,12,40,false
8198,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,0,0.2,false,210,true,true,20,28,false,12,21,12,40,false
8269,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,48,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,11,21,12,40,true
8262,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,44,200,250,500,true,250,100,0,0.2,false,210,true,true,20,28,false,12,21,12,40,true
8235,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,50,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,10,19,12,40,true
8196,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,11,21,12,40,true
8283,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,12,21,12,40,false
8265,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,12,22,12,40,false
8279,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,0,0.4,false,200,true,true,20,28,false,12,21,12,40,true
8213,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.5,false,210,true,true,20,28,false,12,21,12,40,true
8203,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,9,21,12,40,true
8194,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,28,48,200,250,500,true,250,100,0,0.4,false,200,true,true,20,28,false,12,21,12,40,true
8192,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,28,48,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,11,22,12,40,false
8187,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,1,0.2,false,210,true,true,20,28,false,12,21,12,40,true
8144,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,27,48,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,11,22,12,40,false
8128,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,28,48,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,11,21,12,40,true
8120,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,46,200,250,500,true,250,100,1,0.2,false,200,true,true,20,28,false,12,21,12,40,false
8135,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,11,22,12,40,false
8118,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,12,21,12,40,false
8094,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,0,0.2,false,210,true,true,20,28,false,10,22,12,40,true
8172,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,11,21,12,40,true
8137,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.4,false,200,true,true,20,28,false,11,22,12,40,false
8102,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,46,200,250,500,true,250,100,0,0.2,false,210,true,true,20,28,false,12,21,12,40,true
8142,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,12,21,12,40,false
8177,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,12,21,12,40,true
8110,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,11,22,12,40,false
8100,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,11,22,12,40,true
8073,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,46,200,250,500,true,250,100,1,0.2,false,200,true,true,20,28,false,12,21,12,40,true
8012,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,27,48,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,11,22,12,40,true
8040,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,0,0.4,false,210,true,true,20,28,false,12,21,12,40,true
8080,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,11,22,12,40,true
8034,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,10,19,12,40,true
8026,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,1,0.2,false,210,true,true,20,28,false,11,21,12,40,true
8015,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,10,29,44,200,250,500,true,250,100,1,0.4,false,210,true,true,20,28,false,11,22,12,40,false
8076,99.97,104.78,1.164222,3.149333,6.552846,12.440669,0,2.9701,90,1,30,3,9,28,48,200,250,500,true,250,100,1,0.3,false,200,true,true,20,28,false,11,22,12,40,true
