Case,Symbol,K_swing,N_bos,LookbackInternal,M_retest,EqTol,BOSBufferPoints,UseKillzones,UseRoundNumber,UseVSA,RNDelta,L_percentile,RiskPerTradePct,SL_BufferUSD,TP1_R,TP2_R,BE_Activate_R,PartialClosePct,TimeStopMinutes,MinProgressR,MaxSpreadUSD,MaxOpenPositions,UsePendingRetest,RetestOffsetUSD,PendingExpirySec,UseTrailing,TrailMode,TrailATRPeriod,TrailATRMult,TrailStepUSD,TrailStartRR,UsePyramid,MaxAdds,AddSpacingUSD,AddSizeFactor,CooldownSec
377,BTCUSD,65,7,14,4,12,1.5,false,true,false,28,140,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
378,BTCUSD,80,8,18,5,12,1.5,false,true,false,28,140,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
379,BTCUSD,25,3,6,1,12,1.5,false,true,true,28,150,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
380,BTCUSD,35,4,8,2,12,1.5,false,true,true,28,150,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
381,BTCUSD,45,5,10,3,12,1.5,false,true,true,28,150,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
382,BTCUSD,55,6,12,3,12,1.5,false,true,true,28,150,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
383,BTCUSD,65,7,14,4,12,1.5,false,true,true,28,150,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
384,BTCUSD,80,8,18,5,12,1.5,false,true,true,28,150,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
385,BTCUSD,25,3,6,1,12,1.5,true,true,false,28,160,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
386,BTCUSD,35,4,8,2,12,1.5,true,true,false,28,160,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
387,BTCUSD,45,5,10,3,12,1.5,true,true,false,28,160,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
388,BTCUSD,55,6,12,3,12,1.5,true,true,false,28,160,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
389,BTCUSD,65,7,14,4,12,1.5,true,true,false,28,160,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
390,BTCUSD,80,8,18,5,12,1.5,true,true,false,28,160,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
391,BTCUSD,25,3,6,1,12,1.5,true,true,true,28,170,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
392,BTCUSD,35,4,8,2,12,1.5,true,true,true,28,170,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
393,BTCUSD,45,5,10,3,12,1.5,true,true,true,28,170,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
394,BTCUSD,55,6,12,3,12,1.5,true,true,true,28,170,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
395,BTCUSD,65,7,14,4,12,1.5,true,true,true,28,170,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
396,BTCUSD,80,8,18,5,12,1.5,true,true,true,28,170,0.9,27.5,2,4,1,25,180,0.9,40,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
397,BTCUSD,25,3,6,1,12,1.5,false,true,false,28,140,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
398,BTCUSD,35,4,8,2,12,1.5,false,true,false,28,140,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
399,BTCUSD,45,5,10,3,12,1.5,false,true,false,28,140,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
400,BTCUSD,55,6,12,3,12,1.5,false,true,false,28,140,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
401,BTCUSD,65,7,14,4,12,1.5,false,true,false,28,140,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
402,BTCUSD,80,8,18,5,12,1.5,false,true,false,28,140,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
403,BTCUSD,25,3,6,1,12,1.5,false,true,true,28,150,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
404,BTCUSD,35,4,8,2,12,1.5,false,true,true,28,150,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
405,BTCUSD,45,5,10,3,12,1.5,false,true,true,28,150,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
406,BTCUSD,55,6,12,3,12,1.5,false,true,true,28,150,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
407,BTCUSD,65,7,14,4,12,1.5,false,true,true,28,150,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
408,BTCUSD,80,8,18,5,12,1.5,false,true,true,28,150,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
409,BTCUSD,25,3,6,1,12,1.5,true,true,false,28,160,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
410,BTCUSD,35,4,8,2,12,1.5,true,true,false,28,160,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
411,BTCUSD,45,5,10,3,12,1.5,true,true,false,28,160,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
412,BTCUSD,55,6,12,3,12,1.5,true,true,false,28,160,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
413,BTCUSD,65,7,14,4,12,1.5,true,true,false,28,160,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
414,BTCUSD,80,8,18,5,12,1.5,true,true,false,28,160,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
415,BTCUSD,25,3,6,1,12,1.5,true,true,true,28,170,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
416,BTCUSD,35,4,8,2,12,1.5,true,true,true,28,170,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
417,BTCUSD,45,5,10,3,12,1.5,true,true,true,28,170,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
418,BTCUSD,55,6,12,3,12,1.5,true,true,true,28,170,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
419,BTCUSD,65,7,14,4,12,1.5,true,true,true,28,170,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
420,BTCUSD,80,8,18,5,12,1.5,true,true,true,28,170,1.2,27.5,2.5,5,1.1,20,210,1,40,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
421,BTCUSD,25,3,6,1,12,1.5,false,true,false,28,140,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
422,BTCUSD,35,4,8,2,12,1.5,false,true,false,28,140,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
423,BTCUSD,45,5,10,3,12,1.5,false,true,false,28,140,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
424,BTCUSD,55,6,12,3,12,1.5,false,true,false,28,140,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
425,BTCUSD,65,7,14,4,12,1.5,false,true,false,28,140,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
426,BTCUSD,80,8,18,5,12,1.5,false,true,false,28,140,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
427,BTCUSD,25,3,6,1,12,1.5,false,true,true,28,150,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
428,BTCUSD,35,4,8,2,12,1.5,false,true,true,28,150,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
429,BTCUSD,45,5,10,3,12,1.5,false,true,true,28,150,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
430,BTCUSD,55,6,12,3,12,1.5,false,true,true,28,150,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
431,BTCUSD,65,7,14,4,12,1.5,false,true,true,28,150,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
432,BTCUSD,80,8,18,5,12,1.5,false,true,true,28,150,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
433,BTCUSD,25,3,6,1,12,1.5,true,true,false,28,160,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
434,BTCUSD,35,4,8,2,12,1.5,true,true,false,28,160,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
435,BTCUSD,45,5,10,3,12,1.5,true,true,false,28,160,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
436,BTCUSD,55,6,12,3,12,1.5,true,true,false,28,160,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
437,BTCUSD,65,7,14,4,12,1.5,true,true,false,28,160,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
438,BTCUSD,80,8,18,5,12,1.5,true,true,false,28,160,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
439,BTCUSD,25,3,6,1,12,1.5,true,true,true,28,170,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
440,BTCUSD,35,4,8,2,12,1.5,true,true,true,28,170,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
441,BTCUSD,45,5,10,3,12,1.5,true,true,true,28,170,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
442,BTCUSD,55,6,12,3,12,1.5,true,true,true,28,170,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
443,BTCUSD,65,7,14,4,12,1.5,true,true,true,28,170,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
444,BTCUSD,80,8,18,5,12,1.5,true,true,true,28,170,0.2,27.5,1,2,0.6,40,90,0.6,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
445,BTCUSD,25,3,6,1,12,1.5,false,true,false,28,140,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
446,BTCUSD,35,4,8,2,12,1.5,false,true,false,28,140,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
447,BTCUSD,45,5,10,3,12,1.5,false,true,false,28,140,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
448,BTCUSD,55,6,12,3,12,1.5,false,true,false,28,140,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
449,BTCUSD,65,7,14,4,12,1.5,false,true,false,28,140,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
450,BTCUSD,80,8,18,5,12,1.5,false,true,false,28,140,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
451,BTCUSD,25,3,6,1,12,1.5,false,true,true,28,150,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
452,BTCUSD,35,4,8,2,12,1.5,false,true,true,28,150,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
453,BTCUSD,45,5,10,3,12,1.5,false,true,true,28,150,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
454,BTCUSD,55,6,12,3,12,1.5,false,true,true,28,150,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
455,BTCUSD,65,7,14,4,12,1.5,false,true,true,28,150,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
456,BTCUSD,80,8,18,5,12,1.5,false,true,true,28,150,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
457,BTCUSD,25,3,6,1,12,1.5,true,true,false,28,160,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
458,BTCUSD,35,4,8,2,12,1.5,true,true,false,28,160,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
459,BTCUSD,45,5,10,3,12,1.5,true,true,false,28,160,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
460,BTCUSD,55,6,12,3,12,1.5,true,true,false,28,160,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
461,BTCUSD,65,7,14,4,12,1.5,true,true,false,28,160,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
462,BTCUSD,80,8,18,5,12,1.5,true,true,false,28,160,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
463,BTCUSD,25,3,6,1,12,1.5,true,true,true,28,170,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
464,BTCUSD,35,4,8,2,12,1.5,true,true,true,28,170,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
465,BTCUSD,45,5,10,3,12,1.5,true,true,true,28,170,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
466,BTCUSD,55,6,12,3,12,1.5,true,true,true,28,170,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
467,BTCUSD,65,7,14,4,12,1.5,true,true,true,28,170,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
468,BTCUSD,80,8,18,5,12,1.5,true,true,true,28,170,0.4,27.5,1.3,2.6,0.8,35,120,0.7,40,3,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
469,BTCUSD,25,3,6,1,12,1.5,false,true,false,28,140,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
470,BTCUSD,35,4,8,2,12,1.5,false,true,false,28,140,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
471,BTCUSD,45,5,10,3,12,1.5,false,true,false,28,140,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
472,BTCUSD,55,6,12,3,12,1.5,false,true,false,28,140,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
473,BTCUSD,65,7,14,4,12,1.5,false,true,false,28,140,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
474,BTCUSD,80,8,18,5,12,1.5,false,true,false,28,140,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
475,BTCUSD,25,3,6,1,12,1.5,false,true,true,28,150,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
476,BTCUSD,35,4,8,2,12,1.5,false,true,true,28,150,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
477,BTCUSD,45,5,10,3,12,1.5,false,true,true,28,150,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
478,BTCUSD,55,6,12,3,12,1.5,false,true,true,28,150,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
479,BTCUSD,65,7,14,4,12,1.5,false,true,true,28,150,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
480,BTCUSD,80,8,18,5,12,1.5,false,true,true,28,150,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
481,BTCUSD,25,3,6,1,12,1.5,true,true,false,28,160,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
482,BTCUSD,35,4,8,2,12,1.5,true,true,false,28,160,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
483,BTCUSD,45,5,10,3,12,1.5,true,true,false,28,160,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
484,BTCUSD,55,6,12,3,12,1.5,true,true,false,28,160,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
485,BTCUSD,65,7,14,4,12,1.5,true,true,false,28,160,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
486,BTCUSD,80,8,18,5,12,1.5,true,true,false,28,160,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
487,BTCUSD,25,3,6,1,12,1.5,true,true,true,28,170,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
488,BTCUSD,35,4,8,2,12,1.5,true,true,true,28,170,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
489,BTCUSD,45,5,10,3,12,1.5,true,true,true,28,170,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
490,BTCUSD,55,6,12,3,12,1.5,true,true,true,28,170,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
491,BTCUSD,65,7,14,4,12,1.5,true,true,true,28,170,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
492,BTCUSD,80,8,18,5,12,1.5,true,true,true,28,170,0.6,27.5,1.6,3.2,0.9,30,150,0.8,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
493,BTCUSD,25,3,6,1,12,1.5,false,true,false,28,140,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
494,BTCUSD,35,4,8,2,12,1.5,false,true,false,28,140,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
495,BTCUSD,45,5,10,3,12,1.5,false,true,false,28,140,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
496,BTCUSD,55,6,12,3,12,1.5,false,true,false,28,140,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
497,BTCUSD,65,7,14,4,12,1.5,false,true,false,28,140,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
498,BTCUSD,80,8,18,5,12,1.5,false,true,false,28,140,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
499,BTCUSD,25,3,6,1,12,1.5,false,true,true,28,150,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
500,BTCUSD,35,4,8,2,12,1.5,false,true,true,28,150,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
501,BTCUSD,45,5,10,3,12,1.5,false,true,true,28,150,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
502,BTCUSD,55,6,12,3,12,1.5,false,true,true,28,150,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
503,BTCUSD,65,7,14,4,12,1.5,false,true,true,28,150,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
504,BTCUSD,80,8,18,5,12,1.5,false,true,true,28,150,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
505,BTCUSD,25,3,6,1,12,1.5,true,true,false,28,160,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
506,BTCUSD,35,4,8,2,12,1.5,true,true,false,28,160,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
507,BTCUSD,45,5,10,3,12,1.5,true,true,false,28,160,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
508,BTCUSD,55,6,12,3,12,1.5,true,true,false,28,160,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
509,BTCUSD,65,7,14,4,12,1.5,true,true,false,28,160,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
510,BTCUSD,80,8,18,5,12,1.5,true,true,false,28,160,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
511,BTCUSD,25,3,6,1,12,1.5,true,true,true,28,170,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
512,BTCUSD,35,4,8,2,12,1.5,true,true,true,28,170,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
513,BTCUSD,45,5,10,3,12,1.5,true,true,true,28,170,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
514,BTCUSD,55,6,12,3,12,1.5,true,true,true,28,170,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
515,BTCUSD,65,7,14,4,12,1.5,true,true,true,28,170,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
516,BTCUSD,80,8,18,5,12,1.5,true,true,true,28,170,0.9,27.5,2,4,1,25,180,0.9,40,2,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
517,BTCUSD,25,3,6,1,12,1.5,false,true,false,28,140,1.2,27.5,2.5,5,1.1,20,210,1,40,1,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
518,BTCUSD,35,4,8,2,12,1.5,false,true,false,28,140,1.2,27.5,2.5,5,1.1,20,210,1,40,1,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
519,BTCUSD,45,5,10,3,12,1.5,false,true,false,28,140,1.2,27.5,2.5,5,1.1,20,210,1,40,1,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
520,BTCUSD,55,6,12,3,12,1.5,false,true,false,28,140,1.2,27.5,2.5,5,1.1,20,210,1,40,1,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
521,BTCUSD,65,7,14,4,12,1.5,false,true,false,28,140,1.2,27.5,2.5,5,1.1,20,210,1,40,1,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
522,BTCUSD,80,8,18,5,12,1.5,false,true,false,28,140,1.2,27.5,2.5,5,1.1,20,210,1,40,1,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
523,BTCUSD,25,3,6,1,12,1.5,false,true,true,28,150,1.2,27.5,2.5,5,1.1,20,210,1,40,1,true,0.85714286,2400,false,0,0,0,0,0,false,0,0,0,0
