Case,Symbol,K_swing,N_bos,LookbackInternal,M_retest,EqTol,BOSBufferPoints,UseKillzones,UseRoundNumber,UseVSA,RNDelta,L_percentile,RiskPerTradePct,SL_BufferUSD,TP1_R,TP2_R,BE_Activate_R,PartialClosePct,TimeStopMinutes,MinProgressR,MaxSpreadUSD,MaxOpenPositions,UsePendingRetest,RetestOffsetUSD,PendingExpirySec,UseTrailing,TrailMode,TrailATRPeriod,TrailATRMult,TrailStepUSD,TrailStartRR,UsePyramid,MaxAdds,AddSpacingUSD,AddSizeFactor,CooldownSec
328,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,12.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
329,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,12.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
330,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,12.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
331,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,12.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
332,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,12.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
333,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,12.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
334,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,12.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
335,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,12.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
336,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,12.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
337,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,18.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
338,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,18.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
339,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,18.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
340,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,18.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
341,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,18.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
342,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,18.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
343,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,18.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
344,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,18.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
345,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,18.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
346,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,18.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
347,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,18.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
348,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,18.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
349,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,18.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
350,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,18.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
351,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,18.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
352,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,18.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
353,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,24.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
354,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,24.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
355,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,24.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
356,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,24.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
357,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,24.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
358,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,24.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
359,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,24.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
360,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,24.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
361,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,24.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
362,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,24.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
363,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,24.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
364,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,24.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
365,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,24.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
366,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,24.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
367,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,24.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
368,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,24.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
369,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,30.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
370,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,30.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
371,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,30.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
372,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,30.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
373,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,30.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
374,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,30.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
375,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,30.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
376,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,30.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
377,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,30.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
378,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,30.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
379,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,30.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
380,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,30.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
381,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,30.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
382,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,30.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
383,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,30.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
384,BTCUSD,30,3,6,1,8.0,2.0,false,true,false,30.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
385,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,12.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
386,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,12.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
387,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,12.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
388,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,12.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
389,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,12.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
390,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,12.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
391,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,12.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
392,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,12.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
393,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,12.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
394,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,12.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
395,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,12.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
396,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,12.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
397,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,12.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
398,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,12.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
399,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,12.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
400,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,12.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
401,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,18.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
402,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,18.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
403,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,18.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
404,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,18.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
405,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,18.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
406,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,18.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
407,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,18.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
408,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,18.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
409,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,18.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
410,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,18.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
411,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,18.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
412,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,18.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
413,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,18.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
414,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,18.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
415,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,18.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
416,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,18.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
417,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,24.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
418,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,24.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
419,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,24.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
420,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,24.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
421,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,24.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
422,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,24.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
423,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,24.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
424,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,24.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
425,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,24.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
426,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,24.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
427,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,24.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
428,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,24.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
429,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,24.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
430,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,24.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
431,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,24.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
432,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,24.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
433,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,30.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
434,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,30.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
435,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,30.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
436,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,30.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
437,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,30.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
438,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,30.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
439,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,30.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
440,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,30.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
441,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,30.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
442,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,30.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
443,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,30.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
444,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,30.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
445,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,30.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
446,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,30.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
447,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,30.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
448,BTCUSD,30,3,6,1,8.0,2.5,false,true,false,30.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
449,BTCUSD,30,3,6,1,8.0,3.0,false,true,false,12.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
450,BTCUSD,30,3,6,1,8.0,3.0,false,true,false,12.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
